"year","code","name","K_AMD","pct_growth","pct_growth_text","pct_part","pct_part_text"
2020,"1111","Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր",12627115.699999997,0.21989131116295124,"22.0%",0.006804513283689931,"0.7%"
2021,"1111","Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր",11861891.6,-0.06060165426376807,"-6.1%",0.006408793308050806,"0.6%"
2022,"1111","Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր",14593058.800000003,0.23024718924256593,"23.0%",0.006681680538583635,"0.7%"
2023,"1111","Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր",14044714.1,-0.037575720588476136,"-3.8%",0.005420632820543626,"0.5%"
2024,"1111","Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր",14202062.199999997,0.011203367963182442,"1.1%",0.004706940374861608,"0.5%"
2019,"1112","Արտակարգ իրավիճակների բնագավառի պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",919151.1999999997,NA,NA,5.577160167914043e-4,"0.1%"
2020,"1112","Արտակարգ իրավիճակների բնագավառի պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",1110092.5,0.20773655085256948,"20.8%",5.982078046829465e-4,"0.1%"
2021,"1112","Արտակարգ իրավիճակների բնագավառի պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1081974.1,-0.02532978107680206,"-2.5%",5.845735743837259e-4,"0.1%"
2022,"1112","Արտակարգ իրավիճակների բնագավառի պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1426235.6,0.3181790580754198,"31.8%",6.530262628665042e-4,"0.1%"
2023,"1112","Արտակարգ իրավիճակների բնագավառի պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",2223675.2,0.5591219290838063,"55.9%",8.582393835520592e-4,"0.1%"
2019,"1113","Սպորտի և երիտասարդության հարցերի բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",429694.4,NA,NA,2.60726906743496e-4,"0.0%"
2019,"1114","Սփյուռքի հայապահպանության ծրագիր",371515.4,NA,NA,2.254254676104055e-4,"0.0%"
2019,"1115","Երիտասարդության ծրագիր",978187.4,NA,NA,5.935375816335117e-4,"0.1%"
2020,"1115","Երիտասարդության ծրագիր",1533333.2,0.5675249957216786,"56.8%",8.262841947130326e-4,"0.1%"
2021,"1115","Երիտասարդության ծրագիր",1846514.6,0.20424875689119637,"20.4%",9.976427715540843e-4,"0.1%"
2022,"1115","Երիտասարդության ծրագիր",1906153.7,0.03229820116234117,"3.2%",8.727649395094047e-4,"0.1%"
2023,"1115","Երիտասարդության ծրագիր",2230353.7,0.1700807232910968,"17.0%",8.608169864875294e-4,"0.1%"
2024,"1115","Երիտասարդության ծրագիր",2331878.3999999994,0.04551955145051623,"4.6%",7.72846396224605e-4,"0.1%"
2019,"1116","Անասնաբուժական ծառայություններ",1714465.1,NA,NA,0.0010402909189476954,"0.1%"
2020,"1116","Անասնաբուժական ծառայություններ",2616199.4,0.525956638020803,"52.6%",0.0014098202624437527,"0.1%"
2021,"1116","Անասնաբուժական ծառայություններ",2027594.7,-0.22498464757693926,"-22.5%",0.0010954774991198942,"0.1%"
2022,"1116","Անասնաբուժական ծառայություններ",2587298.3999999994,0.27604318555379903,"27.6%",0.0011846386425023224,"0.1%"
2023,"1116","Անասնաբուժական ծառայություններ",1837174.5,-0.28992554550337124,"-29.0%",7.090673630562424e-4,"0.1%"
2024,"1116","Անասնաբուժական ծառայություններ",1955434.4000000004,0.06437053203166077,"6.4%",6.480828627657528e-4,"0.1%"
2019,"1117","Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիթորինգ",5546933.800000001,NA,NA,0.0033657289729280768,"0.3%"
2020,"1117","Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիթորինգ",5546065.300000001,-1.565729881254363e-4,"0.0%",0.0029886694556906447,"0.3%"
2021,"1117","Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ",5612121.109999999,0.01191039167894381,"1.2%",0.003032140692782815,"0.3%"
2022,"1117","Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ",7165366.4,0.27676617442063733,"27.7%",0.0032807850556115814,"0.3%"
2023,"1117","Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ",8505274.599999998,0.18699786238425964,"18.7%",0.0032826564012788306,"0.3%"
2024,"1117","Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ",8570705.199999997,0.007692943858626178,"0.8%",0.002840559193362519,"0.3%"
2019,"1118","Համագործակցություն միջազգային կազմակերպությունների հետ",2549588.7,NA,NA,0.0015470212672521943,"0.2%"
2020,"1118","Համագործակցություն միջազգային կազմակերպությունների հետ",2442477.3489999995,-0.042011227536426055,"-4.2%",0.001316204742337339,"0.1%"
2021,"1118","Համագործակցություն միջազգային կազմակերպությունների հետ",2197093.6,-0.10046510732247504,"-10.0%",0.0011870550866306393,"0.1%"
2022,"1118","Համագործակցություն միջազգային կազմակերպությունների հետ",2216392.1,0.008783649453987685,"0.9%",0.0010148128753130572,"0.1%"
2023,"1118","Համագործակցություն միջազգային կազմակերպությունների հետ",2021888.6,-0.08775680981717993,"-8.8%",7.803587617809183e-4,"0.1%"
2024,"1118","Համագործակցություն միջազգային կազմակերպությունների հետ",1743846.7,-0.13751593435958842,"-13.8%",5.779570828664008e-4,"0.1%"
2019,"1119","Պաշտպանության բնագավառում գիտական և գիտատեխնիկական նպատակային հետազոտություններ",2920153.7,NA,NA,0.0017718700579215714,"0.2%"
2020,"1119","Պաշտպանության բնագավառում գիտական և գիտատեխնիկական նպատակային հետազոտություններ",3854972.4,0.32012653991466267,"32.0%",0.002077371549233374,"0.2%"
2021,"1119","Պաշտպանության բնագավառում գիտական և գիտատեխնիկական նպատակային հետազոտություններ",4574223.300000001,0.18657744475680316,"18.7%",0.0024713808440611678,"0.2%"
2022,"1119","Պաշտպանության բնագավառում գիտական և գիտատեխնիկական նպատակային հետազոտություններ",5233923.7,0.1442212932630551,"14.4%",0.0023964411166986902,"0.2%"
2023,"1119","Պաշտպանության բնագավառում գիտական և գիտատեխնիկական նպատակային հետազոտություններ",6844153.7,0.30765255519487233,"30.8%",0.0026415378704693674,"0.3%"
2019,"1120","Քրեակատարողական ծառայություններ",10254899.199999997,NA,NA,0.00622239467719931,"0.6%"
2020,"1120","Քրեակատարողական ծառայություններ",10870154.800000003,0.05999626012901271,"6.0%",0.005857720360665255,"0.6%"
2021,"1120","Քրեակատարողական ծառայություններ",12387473.800000003,0.13958577664413752,"14.0%",0.006692757097282418,"0.7%"
2022,"1120","Քրեակատարողական ծառայություններ",14883387.800000003,0.20148692463833906,"20.1%",0.006814612616475793,"0.7%"
2023,"1120","Քրեակատարողական ծառայություններ",14661249.6,-0.014925244372118174,"-1.5%",0.005658588007280412,"0.6%"
2024,"1120","Քրեակատարողական ծառայություններ",13762905.699999997,-0.06127335148840263,"-6.1%",0.004561392254340567,"0.5%"
2019,"1123","Իրավական իրազեկում և տեղեկատվության ապահովում",666487.5,NA,NA,4.0440653696721625e-4,"0.0%"
2020,"1123","Իրավական իրազեկում և տեղեկատվության ապահովում",639272.4,-0.04083362403645974,"-4.1%",3.444917779359814e-4,"0.0%"
2021,"1123","Իրավական իրազեկում և տեղեկատվության ապահովում",635596.4,-0.0057502873579400315,"-0.6%",3.434027297080664e-4,"0.0%"
2022,"1123","Իրավական իրազեկում և տեղեկատվության ապահովում",635596.4,0,"0.0%",2.910186380030086e-4,"0.0%"
2023,"1123","Իրավական իրազեկում և տեղեկատվության ապահովում",1232896.7,0.939747770755152,"94.0%",4.7584310145266175e-4,"0.0%"
2024,"1123","Իրավական իրազեկում և տեղեկատվության ապահովում",1235896.7,0.0024332938842321905,"0.2%",4.096089704767118e-4,"0.0%"
2019,"1124","Գրքի և գրչության ծրագիր",1740276.7,NA,NA,0.001055952697705111,"0.1%"
2020,"1124","Գրահրատարակչության և գրադարանների ծրագիր",1774435.3,0.019628257966104012,"2.0%",9.56209545929664e-4,"0.1%"
2021,"1124","Գրահրատարակչության և գրադարանների ծրագիր",1691086.2,-0.04697218320667995,"-4.7%",9.136672537032008e-4,"0.1%"
2022,"1124","Գրահրատարակչության և գրադարանների ծրագիր",1711437.8,0.012034631942475782,"1.2%",7.836109480526721e-4,"0.1%"
2023,"1124","Գրահրատարակչության և գրադարանների ծրագիր",1726259.7,0.008660495870781881,"0.9%",6.662592004348308e-4,"0.1%"
2024,"1124","Գրահրատարակչության և գրադարանների ծրագիր",1788033.7,0.03578488219356557,"3.6%",5.9260182751088e-4,"0.1%"
2019,"1125","Ռազմական ուսուցում և վերապատրաստում",1202986.8,NA,NA,7.299397600184147e-4,"0.1%"
2020,"1125","Ռազմական ուսուցում և վերապատրաստում",1174458,-0.023714973431129938,"-2.4%",6.3289315248263e-4,"0.1%"
2021,"1125","Ռազմական ուսուցում և վերապատրաստում",1174458,0,"0.0%",6.345411697226042e-4,"0.1%"
2022,"1125","Ռազմական ուսուցում և վերապատրաստում",1029069.6,-0.12379191082184293,"-12.4%",4.711770447445908e-4,"0.0%"
2023,"1125","Ռազմական ուսուցում և վերապատրաստում",1029069.6,0,"0.0%",3.9717493774997536e-4,"0.0%"
2024,"1125","Ռազմական ուսուցում և վերապատրաստում",1174156.9000000004,0.14098881164111776,"14.1%",3.891467620126566e-4,"0.0%"
2019,"1126","Առողջապահության ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",970339,NA,NA,5.887753853961727e-4,"0.1%"
2020,"1126","Առողջապահության ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",991878.8,0.022198221446319222,"2.2%",5.34504682681448e-4,"0.1%"
2021,"1126","Առողջապահության ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",991878.8,0,"0.0%",5.358965020248089e-4,"0.1%"
2022,"1126","Առողջապահության ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",991878.8,0,"0.0%",4.541486034849451e-4,"0.0%"
2023,"1126","Առողջապահության ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",9944461.699999997,9.02588390839687,"902.6%",0.003838118390295966,"0.4%"
2024,"1126","Առողջապահության ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",12203183.199999997,0.22713361146536482,"22.7%",0.0040444588185167135,"0.4%"
2019,"1127","Սփյուռքի բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",443022.5,NA,NA,2.6881403630759547e-4,"0.0%"
2019,"1128","Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում",10309754.6,NA,NA,0.0062556794460028545,"0.6%"
2020,"1128","Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում",10815564.1,0.049061255056449093,"4.9%",0.005828302467288706,"0.6%"
2021,"1128","Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում",13644666.4,0.26157695279157944,"26.2%",0.007371998469022064,"0.7%"
2022,"1128","Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում",13469462.5,-0.012840467832910929,"-1.3%",0.0061672228341485245,"0.6%"
2023,"1128","Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում",11429155.199999997,-0.1514765195715867,"-15.1%",0.0044111438187415175,"0.4%"
2024,"1128","Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում",11638728.699999997,0.01833674460908541,"1.8%",0.003857383615042226,"0.4%"
2019,"1129","Մշակույթի բնագավառում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",645254,NA,NA,3.9152262511186505e-4,"0.0%"
2019,"1130","Կրթության և գիտության բնագավառի պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",887718.5,NA,NA,5.3864350702261e-4,"0.1%"
2020,"1130","Կրթության, գիտության, մշակույթի և սպորտի  բնագավառի   պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",1857385,1.0923130474356455,"109.2%",0.00100090956681631,"0.1%"
2021,"1130","Կրթության, գիտության, մշակույթի և սպորտի  բնագավառի   պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1741507.5,-0.062387442560373874,"-6.2%",9.409090883885912e-4,"0.1%"
2022,"1130","Կրթության, գիտության, մշակույթի և սպորտի  բնագավառի   պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1792921,0.02952241089975205,"3.0%",8.209194190951871e-4,"0.1%"
2023,"1130","Կրթության, գիտության, մշակույթի և սպորտի  բնագավառի   պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",2025936.7,0.129964287327774,"13.0%",7.819211477123516e-4,"0.1%"
2024,"1130","Կրթության, գիտության, մշակույթի և սպորտի  բնագավառի   պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1964773,-0.03019033121814707,"-3.0%",6.511779226778747e-4,"0.1%"
2019,"1132","Քաղաքացիական ծառայողների վերապատրաստում",9405.799999999997,NA,NA,5.707184313893721e-6,"0.0%"
2020,"1132","Քաղաքացիական ծառայողների վերապատրաստում",25212,1.6804737502392149,"168.0%",1.358626886648315e-5,"0.0%"
2021,"1132","Քաղաքացիական ծառայողների վերապատրաստում",19768,-0.21592892273520548,"-21.6%",1.0680339222923629e-5,"0.0%"
2022,"1132","Քաղաքացիական ծառայողների վերապատրաստում",16184,-0.18130311614730876,"-18.1%",7.410120065879371e-6,"0.0%"
2023,"1132","Քաղաքացիական ծառայողների վերապատրաստում",10023.200000000003,-0.3806722689075629,"-38.1%",3.868507859969388e-6,"0.0%"
2024,"1132","Քաղաքացիական ծառայողների վերապատրաստում",10098,0.007462686567163868,"0.7%",3.346745228686051e-6,"0.0%"
2019,"1133","Բնապահպանական ծրագրերի իրականացում համայնքներում",178670.1,NA,NA,1.0841217037166672e-4,"0.0%"
2021,"1133","Բնապահպանական ծրագրերի իրականացում համայնքներում",524328,1.9346152489980137,"193.5%",2.8328616471454376e-4,"0.0%"
2022,"1133","Բնապահպանական ծրագրերի իրականացում համայնքներում",108199,-0.7936425291039197,"-79.4%",4.954075512902138e-5,"0.0%"
2023,"1133","Բնապահպանական ծրագրերի իրականացում համայնքներում",602373.8,4.5672769618942874,"456.7%",2.3248940257997722e-4,"0.0%"
2024,"1133","Բնապահպանական ծրագրերի իրականացում համայնքներում",322626.5,-0.4644081465694557,"-46.4%",1.0692698549442269e-4,"0.0%"
2019,"1134","Ենթակառուցվածքների և գյուղական ֆինանսավորման աջակցություն",1930524.6,NA,NA,0.0011713899630766073,"0.1%"
2020,"1134","Ենթակառուցվածքների և գյուղական ֆինանսավորման աջակցություն",1896310.8,-0.017722540287753885,"-1.8%",0.0010218859425359255,"0.1%"
2021,"1134","Ենթակառուցվածքների և գյուղական ֆինանսավորման աջակցություն",1727760.3,-0.08888337291545245,"-8.9%",9.334816926295172e-4,"0.1%"
2022,"1134","Ենթակառուցվածքների և գյուղական ֆինանսավորման աջակցություն",986053.6999999997,-0.42928790527250815,"-42.9%",4.514814822296463e-4,"0.0%"
2023,"1134","Ենթակառուցվածքների և գյուղական ֆինանսավորման աջակցություն",626176.4,-0.3649672426562568,"-36.5%",2.4167614385898066e-4,"0.0%"
2019,"1136","ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում",5929279.100000001,NA,NA,0.0035977257301046048,"0.4%"
2020,"1136","ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում",7187414.2,0.21219023068082588,"21.2%",0.0038731612635244683,"0.4%"
2021,"1136","ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում",16231290.9,1.258293518133406,"125.8%",0.00876951096913969,"0.9%"
2022,"1136","ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում",8214440,-0.4939133276207871,"-49.4%",0.00376112127248901,"0.4%"
2023,"1136","ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում",8214431.5,-1.0347631731466578e-6,"0.0%",0.003170403945140287,"0.3%"
2024,"1136","ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում",7231367,-0.11967529341500993,"-12.0%",0.0023966669641639696,"0.2%"
2019,"1137","Գնումների գործընթացի կարգավորում և համակարգում",153136,NA,NA,9.291877108724713e-5,"0.0%"
2020,"1137","Գնումների գործընթացի կարգավորում և համակարգում",117955,-0.22973696583429104,"-23.0%",6.356371347556797e-5,"0.0%"
2021,"1137","Գնումների գործընթացի կարգավորում և համակարգում",119596,0.013912085117205653,"1.4%",6.461583618498454e-5,"0.0%"
2022,"1137","Գնումների գործընթացի կարգավորում և համակարգում",127100,0.06274457339710349,"6.3%",5.819489992420094e-5,"0.0%"
2023,"1137","Գնումների գործընթացի կարգավորում և համակարգում",119300,-0.06136900078678209,"-6.1%",4.6044475586075094e-5,"0.0%"
2024,"1137","Գնումների գործընթացի կարգավորում և համակարգում",119300,0,"0.0%",3.953918655003425e-5,"0.0%"
2019,"1138","Ազգային անվտանգություն",29666745.1,NA,NA,0.018000976235833577,"1.8%"
2020,"1138","Ազգային անվտանգություն",31248242.3,0.053308753443261914,"5.3%",0.016839085415389966,"1.7%"
2021,"1138","Ազգային անվտանգություն",31026067.6,-0.00710999031135906,"-0.7%",0.016762895928842576,"1.7%"
2022,"1138","Ազգային անվտանգություն",38630942.80000001,0.2451124421581552,"24.5%",0.01768783517091685,"1.8%"
2023,"1138","Ազգային անվտանգություն",44469602.30000001,0.1511394513519353,"15.1%",0.017163281788975852,"1.7%"
2024,"1138","Ազգային անվտանգություն",52008060.30000001,0.16951934827624937,"17.0%",0.01723685162034477,"1.7%"
2019,"1139","ՀՀ կառավարության պահուստային ֆոնդ",8778371.699999997,NA,NA,0.005326477840031529,"0.5%"
2020,"1139","ՀՀ կառավարության պահուստային ֆոնդ",5099210,-0.4191166455163887,"-41.9%",0.00274786760537282,"0.3%"
2021,"1139","ՀՀ կառավարության պահուստային ֆոնդ",3850000.3,-0.24498102647272813,"-24.5%",0.0020800945574847097,"0.2%"
2022,"1139","ՀՀ կառավարության պահուստային ֆոնդ",68372361.3,16.759053499294534,"1 675.9%",0.03130545022371998,"3.1%"
2023,"1139","ՀՀ կառավարության պահուստային ֆոնդ",36243288.900000006,-0.46991316065604405,"-47.0%",0.013988291960730231,"1.4%"
2024,"1139","ՀՀ կառավարության պահուստային ֆոնդ",93995935.9,1.593471474383772,"159.3%",0.03115274806785551,"3.1%"
2019,"1141","Ընտանիքներին՝ կանանց և երեխաներին աջակցություն",3464699.3,NA,NA,0.002102285557562202,"0.2%"
2020,"1141","Ընտանիքներին՝ կանանց և երեխաներին աջակցություն",3441237.6,-0.006771641048329835,"-0.7%",0.0018544177085138504,"0.2%"
2021,"1141","Ընտանիքներին, կանանց և երեխաներին աջակցություն",3696710.8,0.07423875642879163,"7.4%",0.0019972746536344285,"0.2%"
2022,"1141","Ընտանիքներին, կանանց և երեխաներին աջակցություն",3317907.7,-0.10247030955193992,"-10.2%",0.0015191605551474095,"0.2%"
2023,"1141","Ընտանիքներին, կանանց և երեխաներին աջակցություն",4761726.800000001,0.435159513328234,"43.5%",0.0018378140267406497,"0.2%"
2024,"1141","Ընտանիքներին, կանանց և երեխաներին աջակցություն",4774196.100000001,0.0026186508642200845,"0.3%",0.0015822953078319028,"0.2%"
2019,"1142","Պաթանատոմիական՝ գենետիկ և դատաբժշկական փորձաքննություններ",452949.30000000005,NA,NA,2.748373492897087e-4,"0.0%"
2020,"1142","Դատաբժշկական և ախտաբանաանատոմիական ծառայություններ",502949.3,0.11038763058028778,"11.0%",2.710298435669321e-4,"0.0%"
2021,"1142","Դատաբժշկական և ախտաբանաանատոմիական ծառայություններ",502949.30000000005,2.220446049250313e-16,"0.0%",2.717355896363812e-4,"0.0%"
2022,"1142","Դատաբժշկական և ախտաբանաանատոմիական ծառայություններ",502949.30000000005,0,"0.0%",2.302839038587484e-4,"0.0%"
2023,"1142","Դատաբժշկական և ախտաբանաանատոմիական ծառայություններ",479101,-0.04741690663452569,"-4.7%",1.8491160350179517e-4,"0.0%"
2024,"1142","Դատաբժշկական և ախտաբանաանատոմիական ծառայություններ",571840.1999999997,0.19356920565809665,"19.4%",1.8952302049127316e-4,"0.0%"
2019,"1143","Ազգային պաշտոնական վիճակագրության արտադրություն և տարածում",2103719.8999999994,NA,NA,0.001276480173308604,"0.1%"
2020,"1143","Ազգային պաշտոնական վիճակագրության արտադրություն և տարածում",3273614.3,0.5561074932076275,"55.6%",0.0017640886897098218,"0.2%"
2021,"1143","Ազգային պաշտոնական վիճակագրության արտադրություն և տարածում",2957823.7,-0.09646542660813762,"-9.6%",0.0015980655846622367,"0.2%"
2022,"1143","Ազգային պաշտոնական վիճակագրության արտադրություն և տարածում",2899974.1,-0.019558163659314842,"-2.0%",0.0013278025376260794,"0.1%"
2023,"1143","Ազգային պաշտոնական վիճակագրության արտադրություն և տարածում",2185799.3999999994,-0.24626933737097878,"-24.6%",8.436210151664507e-4,"0.1%"
2024,"1143","Ազգային պաշտոնական վիճակագրության արտադրություն և տարածում",4299470.600000001,0.9670014549368078,"96.7%",0.0014249586766117998,"0.1%"
2019,"1144","Մասնագիտական ուսուցում և որակավորման բարձրացում",17066.099999999995,NA,NA,1.035524657332089e-5,"0.0%"
2020,"1144","Մասնագիտական ուսուցում և որակավորման բարձրացում",17066.099999999995,0,"0.0%",9.19659777495986e-6,"0.0%"
2021,"1144","Մասնագիտական ուսուցում և որակավորման բարձրացում",17066.099999999995,0,"0.0%",9.220545184760062e-6,"0.0%"
2022,"1144","Մասնագիտական ուսուցում և որակավորման բարձրացում",15990.9,-0.06300209186633121,"-6.3%",7.321705941761643e-6,"0.0%"
2023,"1144","Մասնագիտական ուսուցում և որակավորման բարձրացում",10800,-0.324615875279065,"-32.5%",4.168317991027754e-6,"0.0%"
2024,"1144","Մասնագիտական ուսուցում և որակավորման բարձրացում",10800,0,"0.0%",3.5794066616963114e-6,"0.0%"
2019,"1146","Հանրակրթության ծրագիր",87259771,NA,NA,0.05294686217920414,"5.3%"
2020,"1146","Հանրակրթության ծրագիր",99854695.2,0.14433826785999715,"14.4%",0.053809802338883245,"5.4%"
2021,"1146","Հանրակրթության ծրագիր",103162965,0.03313083869890976,"3.3%",0.05573732605436046,"5.6%"
2022,"1146","Հանրակրթության ծրագիր",112386538.3,0.08940779571428559,"8.9%",0.051458090867001385,"5.1%"
2023,"1146","Հանրակրթության ծրագիր",127333675.7,0.13299757805601886,"13.3%",0.049145115859629954,"4.9%"
2024,"1146","Հանրակրթության ծրագիր",124301639,-0.023811742520835733,"-2.4%",0.041196862471886114,"4.1%"
2019,"1147","Ազգային արխիվի ծրագիր",591622.0999999999,NA,NA,3.5898024292169324e-4,"0.0%"
2020,"1147","Ազգային արխիվի ծրագիր",596130,0.007619559850790214,"0.8%",3.212431564087181e-4,"0.0%"
2021,"1147","Ազգային արխիվի ծրագիր",590176.5,-0.009986915605656455,"-1.0%",3.1886307271336437e-4,"0.0%"
2022,"1147","Ազգային արխիվի ծրագիր",590176.5,0,"0.0%",2.702223631401666e-4,"0.0%"
2019,"1148","Արտադպոցական դաստիարակության ծրագիր",4132285,NA,NA,0.0025073584525014694,"0.3%"
2020,"1148","Արտադպրոցական դաստիարակության ծրագիր",4546406.2,0.10021603059808326,"10.0%",0.0024499721168271442,"0.2%"
2021,"1148","Արտադպրոցական դաստիարակության ծրագիր",3839852.3,-0.1554093208829428,"-15.5%",0.0020746117528289915,"0.2%"
2022,"1148","Արտադպրոցական դաստիարակության ծրագիր",4349115.100000001,0.1326256220844746,"13.3%",0.0019913164280356507,"0.2%"
2023,"1148","Արտադպրոցական դաստիարակության ծրագիր",6032594.5,0.38708550160008404,"38.7%",0.0023283122395300997,"0.2%"
2024,"1148","Արտադպրոցական դաստիարակության ծրագիր",4372044.600000001,-0.2752629735016997,"-27.5%",0.0014490116265253137,"0.1%"
2019,"1149","Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում",594098.5999999999,NA,NA,3.604829159482681e-4,"0.0%"
2020,"1149","Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում",600671.3,0.0110633150793491,"1.1%",3.2369037689116136e-4,"0.0%"
2021,"1149","Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում",494984.5,-0.17594781039147378,"-17.6%",2.6743233357391953e-4,"0.0%"
2022,"1149","Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում",479635.7,-0.031008647745535467,"-3.1%",2.1960937499271492e-4,"0.0%"
2023,"1149","Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում",501858.7,0.046333081545014254,"4.6%",1.9369506001516669e-4,"0.0%"
2024,"1149","Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում",530971.3,0.05800955527920526,"5.8%",1.7597798225829175e-4,"0.0%"
2019,"1153","Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր",128341.5,NA,NA,7.787414102166655e-5,"0.0%"
2020,"1153","Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր",128341.5,0,"0.0%",6.91608014329584e-5,"0.0%"
2021,"1153","Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր",128341.5,0,"0.0%",6.934089216809252e-5,"0.0%"
2022,"1153","Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր",121765.2,-0.05124063533619294,"-5.1%",5.57522708752975e-5,"0.0%"
2023,"1153","Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր",128341.60000000002,0.05400886295920371,"5.4%",4.9534129655304414e-5,"0.0%"
2024,"1153","Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր",149657.5,0.16608722347235805,"16.6%",4.960046782155701e-5,"0.0%"
2019,"1154","Հանրապետության նախագահի լիազորությունների իրականացման ապահովում",1145163.2,NA,NA,6.948539679653341e-4,"0.1%"
2020,"1154","Հանրապետության նախագահի լիազորությունների իրականացման ապահովում",1575884.6,0.3761222854524142,"37.6%",8.4921433754364e-4,"0.1%"
2021,"1154","Հանրապետության նախագահի լիազորությունների իրականացման ապահովում",1601206,0.016068054729388104,"1.6%",8.651063964882969e-4,"0.1%"
2022,"1154","Հանրապետության նախագահի լիազորությունների իրականացման ապահովում",1602527,8.250031538727942e-4,"0.1%",7.337442831693939e-4,"0.1%"
2023,"1154","Հանրապետության նախագահի լիազորությունների իրականացման ապահովում",1686361.3,0.05231381436943039,"5.2%",6.508601987187918e-4,"0.1%"
2024,"1154","Հանրապետության նախագահի լիազորությունների իրականացման ապահովում",1771633,0.05056549862713289,"5.1%",5.871662002112057e-4,"0.1%"
2019,"1155","Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում",2702343,NA,NA,0.0016397084331328015,"0.2%"
2020,"1155","Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում",2840595.9,0.05116038193523176,"5.1%",0.0015307432825015738,"0.2%"
